income,age,sex,occupation
<=50K.,17,Female,
<=50K.,18,Male,Other-service
>50K.,46,Male,Adm-clerical
<=50K.,31,Male,Craft-repair
<=50K.,61,Male,Machine-op-inspct
<=50K.,28,Male,Farming-fishing
>50K.,43,Male,Prof-specialty
<=50K.,26,Female,Exec-managerial
<=50K.,32,Male,Transport-moving
<=50K.,52,Male,Protective-serv
<=50K.,55,Female,Prof-specialty
<=50K.,67,Female,Adm-clerical
<=50K.,25,Male,Other-service
>50K.,33,Male,Prof-specialty
<=50K.,29,Female,Exec-managerial
<=50K.,20,Female,Priv-house-serv
<=50K.,58,Female,
<=50K.,56,Female,
>50K.,37,Male,Transport-moving
<=50K.,36,Female,Sales
<=50K.,21,Male,Farming-fishing
<=50K.,26,Female,Other-service
<=50K.,81,Male,
<=50K.,52,Male,Machine-op-inspct
>50K.,48,Male,Prof-specialty
>50K.,34,Male,Sales
<=50K.,47,Male,Machine-op-inspct
>50K.,37,Female,Prof-specialty
<=50K.,37,Female,Prof-specialty
>50K.,42,Male,Tech-support
<=50K.,23,Female,Handlers-cleaners
<=50K.,37,Male,Transport-moving
>50K.,45,Male,Prof-specialty
<=50K.,28,Female,Tech-support
<=50K.,89,Male,Sales
>50K.,54,Female,Prof-specialty
<=50K.,23,Male,Adm-clerical
<=50K.,20,Male,
<=50K.,50,Female,
<=50K.,35,Female,Machine-op-inspct
<=50K.,37,Male,Handlers-cleaners
<=50K.,31,Female,Adm-clerical
<=50K.,24,Male,Tech-support
<=50K.,52,Male,Machine-op-inspct
<=50K.,18,Male,
<=50K.,35,Male,Sales
>50K.,51,Male,Exec-managerial
>50K.,41,Male,Exec-managerial
>50K.,57,Female,Adm-clerical
<=50K.,22,Male,Sales
<=50K.,37,Male,Farming-fishing
>50K.,74,Male,Adm-clerical
<=50K.,56,Male,Sales
<=50K.,33,Male,Exec-managerial
<=50K.,31,Male,Protective-serv
>50K.,41,Male,Prof-specialty
<=50K.,26,Female,Adm-clerical
<=50K.,59,Female,Other-service
<=50K.,23,Male,Sales
<=50K.,35,Male,Transport-moving
<=50K.,50,Female,Adm-clerical
<=50K.,52,Female,Prof-specialty
<=50K.,31,Female,Exec-managerial
<=50K.,37,Female,Other-service
<=50K.,48,Male,Craft-repair
<=50K.,50,Male,Protective-serv
<=50K.,30,Male,Handlers-cleaners
<=50K.,24,Male,Other-service
<=50K.,57,Male,Craft-repair
<=50K.,49,Male,Transport-moving
<=50K.,23,Male,Exec-managerial
<=50K.,20,Female,Sales
>50K.,52,Female,Other-service
>50K.,56,Female,Exec-managerial
>50K.,57,Female,Exec-managerial
<=50K.,20,Male,Protective-serv
<=50K.,43,Male,Craft-repair
>50K.,41,Male,Prof-specialty
<=50K.,45,Male,Sales
<=50K.,36,Male,Machine-op-inspct
<=50K.,62,Female,Other-service
<=50K.,19,Male,Other-service
<=50K.,24,Male,Exec-managerial
<=50K.,19,Male,Tech-support
<=50K.,20,Female,
<=50K.,32,Male,Sales
<=50K.,44,Female,Adm-clerical
<=50K.,53,Male,Transport-moving
<=50K.,45,Male,Other-service
>50K.,39,Male,Exec-managerial
>50K.,55,Male,Prof-specialty
<=50K.,30,Male,Sales
>50K.,39,Male,Exec-managerial
<=50K.,23,Male,Protective-serv
<=50K.,28,Female,Sales
>50K.,42,Male,Craft-repair
<=50K.,35,Male,Machine-op-inspct
<=50K.,39,Female,Other-service
<=50K.,29,Female,Tech-support
<=50K.,21,Male,Farming-fishing
<=50K.,35,Male,Adm-clerical
<=50K.,42,Male,Exec-managerial
<=50K.,28,Male,Machine-op-inspct
<=50K.,57,Female,Prof-specialty
<=50K.,59,Female,
<=50K.,50,Male,Farming-fishing
>50K.,37,Male,Prof-specialty
<=50K.,20,Male,Machine-op-inspct
<=50K.,46,Female,Exec-managerial
<=50K.,28,Female,Tech-support
<=50K.,32,Female,Other-service
<=50K.,20,Male,Transport-moving
<=50K.,38,Male,Protective-serv
<=50K.,36,Female,Prof-specialty
<=50K.,30,Female,Prof-specialty
>50K.,35,Female,Exec-managerial
<=50K.,30,Male,Prof-specialty
<=50K.,56,Male,Protective-serv
<=50K.,30,Male,Farming-fishing
<=50K.,64,Male,Machine-op-inspct
<=50K.,21,Female,
<=50K.,17,Male,
<=50K.,49,Female,Craft-repair
>50K.,37,Male,Prof-specialty
<=50K.,52,Female,
<=50K.,55,Female,Other-service
<=50K.,24,Female,Sales
<=50K.,23,Female,Sales
<=50K.,31,Female,Adm-clerical
<=50K.,17,Male,
<=50K.,50,Male,Handlers-cleaners
<=50K.,33,Male,Sales
<=50K.,24,Female,Sales
<=50K.,37,Female,Other-service
<=50K.,31,Male,Transport-moving
<=50K.,77,Male,
<=50K.,21,Female,Adm-clerical
<=50K.,18,Male,Sales
<=50K.,25,Male,Craft-repair
<=50K.,57,Male,Craft-repair
<=50K.,25,Female,Prof-specialty
<=50K.,62,Female,Exec-managerial
>50K.,35,Male,Tech-support
<=50K.,26,Female,Prof-specialty
<=50K.,47,Male,Other-service
<=50K.,25,Female,Exec-managerial
<=50K.,33,Female,Prof-specialty
<=50K.,28,Male,Handlers-cleaners
>50K.,42,Male,Prof-specialty
>50K.,50,Male,Exec-managerial
<=50K.,61,Male,Handlers-cleaners
<=50K.,50,Male,Machine-op-inspct
<=50K.,23,Male,
<=50K.,27,Female,
>50K.,51,Male,Sales
<=50K.,37,Male,Tech-support
<=50K.,25,Female,Adm-clerical
>50K.,38,Male,Adm-clerical
>50K.,60,Male,Prof-specialty
<=50K.,66,Male,
>50K.,74,Male,Sales
<=50K.,37,Male,Prof-specialty
<=50K.,26,Male,Exec-managerial
>50K.,39,Male,Exec-managerial
<=50K.,19,Female,
<=50K.,35,Female,Adm-clerical
<=50K.,43,Female,Prof-specialty
>50K.,31,Male,Sales
<=50K.,35,Male,Exec-managerial
<=50K.,30,Female,Sales
<=50K.,22,Female,Other-service
<=50K.,36,Female,Machine-op-inspct
<=50K.,19,Female,Sales
<=50K.,36,Male,Craft-repair
<=50K.,29,Female,Protective-serv
<=50K.,30,Female,Protective-serv
<=50K.,31,Female,Adm-clerical
<=50K.,27,Male,Sales
<=50K.,44,Male,
<=50K.,17,Female,Adm-clerical
>50K.,36,Male,Craft-repair
>50K.,43,Male,Adm-clerical
<=50K.,46,Male,Sales
<=50K.,24,Female,Adm-clerical
<=50K.,42,Male,Transport-moving
>50K.,55,Male,Craft-repair
<=50K.,61,Female,Craft-repair
<=50K.,20,Female,Sales
<=50K.,60,Male,Sales
<=50K.,24,Female,Adm-clerical
<=50K.,33,Male,Prof-specialty
>50K.,67,Female,Prof-specialty
<=50K.,34,Male,Exec-managerial
<=50K.,34,Female,Other-service
<=50K.,38,Female,Prof-specialty
<=50K.,50,Female,Exec-managerial
<=50K.,45,Male,Craft-repair
<=50K.,55,Female,
<=50K.,18,Male,Sales
<=50K.,26,Female,
<=50K.,40,Female,Adm-clerical
<=50K.,37,Female,Craft-repair
<=50K.,35,Male,Machine-op-inspct
<=50K.,22,Female,Prof-specialty
<=50K.,33,Male,Craft-repair
>50K.,42,Female,Adm-clerical
<=50K.,36,Male,Machine-op-inspct
<=50K.,41,Male,Exec-managerial
<=50K.,39,Female,Adm-clerical
>50K.,63,Male,Handlers-cleaners
>50K.,52,Male,Sales
<=50K.,36,Female,Other-service
<=50K.,27,Male,Sales
<=50K.,19,Female,Other-service
>50K.,66,Female,Prof-specialty
>50K.,74,Male,Exec-managerial
<=50K.,17,Male,
<=50K.,37,Male,Craft-repair
>50K.,52,Male,Craft-repair
<=50K.,21,Female,
>50K.,44,Male,Exec-managerial
<=50K.,24,Male,Sales
<=50K.,19,Male,
<=50K.,31,Male,Adm-clerical
>50K.,42,Male,Exec-managerial
>50K.,35,Female,Prof-specialty
<=50K.,35,Male,Craft-repair
<=50K.,26,Female,Prof-specialty
<=50K.,39,Female,Machine-op-inspct
<=50K.,38,Male,Adm-clerical
>50K.,39,Male,Exec-managerial
>50K.,35,Male,Tech-support
<=50K.,40,Female,Craft-repair
>50K.,64,Female,Prof-specialty
<=50K.,22,Female,
<=50K.,49,Male,Prof-specialty
<=50K.,26,Male,Handlers-cleaners
<=50K.,38,Female,
<=50K.,44,Male,Craft-repair
>50K.,34,Male,Exec-managerial
<=50K.,54,Female,Tech-support
<=50K.,22,Female,Other-service
>50K.,64,Male,Craft-repair
<=50K.,22,Female,Sales
>50K.,40,Male,Exec-managerial
>50K.,36,Male,Machine-op-inspct
<=50K.,20,Male,
<=50K.,49,Female,Adm-clerical
>50K.,42,Male,Craft-repair
>50K.,48,Female,Exec-managerial
<=50K.,27,Male,Craft-repair
<=50K.,30,Male,Exec-managerial
<=50K.,22,Female,Sales
<=50K.,36,Male,Craft-repair
<=50K.,53,Female,Adm-clerical
<=50K.,32,Male,Craft-repair
<=50K.,48,Male,Exec-managerial
>50K.,40,Male,Sales
<=50K.,24,Male,Prof-specialty
>50K.,35,Male,Prof-specialty
>50K.,35,Male,Craft-repair
<=50K.,17,Male,
<=50K.,28,Female,Adm-clerical
<=50K.,30,Male,Transport-moving
<=50K.,37,Female,Exec-managerial
<=50K.,23,Male,Sales
<=50K.,17,Female,Sales
>50K.,47,Male,Exec-managerial
>50K.,43,Male,Prof-specialty
>50K.,39,Male,Exec-managerial
<=50K.,37,Male,Adm-clerical
<=50K.,23,Female,Sales
<=50K.,41,Female,Sales
<=50K.,22,Female,Other-service
<=50K.,30,Female,
>50K.,39,Female,Exec-managerial
>50K.,65,Male,Craft-repair
>50K.,61,Female,Prof-specialty
<=50K.,20,Male,Other-service
<=50K.,37,Female,Other-service
<=50K.,39,Male,Sales
<=50K.,27,Male,Other-service
<=50K.,32,Male,Exec-managerial
<=50K.,54,Female,Adm-clerical
>50K.,39,Male,Prof-specialty
<=50K.,17,Male,Other-service
<=50K.,23,Female,Sales
<=50K.,19,Female,Sales
<=50K.,55,Male,Adm-clerical
<=50K.,36,Female,Tech-support
<=50K.,27,Male,Craft-repair
<=50K.,23,Female,Machine-op-inspct
<=50K.,38,Female,Prof-specialty
<=50K.,22,Male,Craft-repair
>50K.,31,Female,Exec-managerial
>50K.,53,Male,Exec-managerial
<=50K.,67,Male,Exec-managerial
>50K.,42,Male,Adm-clerical
<=50K.,29,Male,Machine-op-inspct
<=50K.,31,Male,Sales
<=50K.,22,Male,Handlers-cleaners
<=50K.,50,Female,Adm-clerical
>50K.,41,Male,Prof-specialty
<=50K.,68,Female,
>50K.,42,Male,Exec-managerial
<=50K.,20,Female,Sales
<=50K.,18,Female,Sales
<=50K.,31,Female,Machine-op-inspct
>50K.,56,Male,Exec-managerial
<=50K.,23,Male,Craft-repair
<=50K.,45,Female,
<=50K.,22,Male,
<=50K.,23,Female,Adm-clerical
>50K.,54,Male,Sales
>50K.,34,Male,Sales
<=50K.,36,Male,Exec-managerial
<=50K.,29,Female,Adm-clerical
<=50K.,67,Female,Priv-house-serv
>50K.,48,Male,Adm-clerical
>50K.,53,Female,Prof-specialty
>50K.,42,Male,Craft-repair
<=50K.,56,Male,Farming-fishing
<=50K.,20,Female,
<=50K.,40,Male,Other-service
>50K.,55,Male,Adm-clerical
<=50K.,61,Male,Craft-repair
>50K.,35,Female,Prof-specialty
<=50K.,42,Male,Craft-repair
>50K.,32,Male,Transport-moving
<=50K.,19,Male,Machine-op-inspct
<=50K.,21,Male,Adm-clerical
>50K.,39,Male,Transport-moving
<=50K.,22,Female,Adm-clerical
<=50K.,23,Female,Sales
<=50K.,49,Male,Transport-moving
<=50K.,57,Male,
<=50K.,49,Male,Handlers-cleaners
<=50K.,34,Female,Other-service
<=50K.,46,Male,Craft-repair
<=50K.,26,Male,Other-service
<=50K.,38,Male,Craft-repair
<=50K.,59,Male,Transport-moving
<=50K.,24,Male,Machine-op-inspct
<=50K.,26,Female,Adm-clerical
<=50K.,41,Male,Sales
<=50K.,27,Male,Adm-clerical
<=50K.,23,Male,Handlers-cleaners
<=50K.,19,Male,Transport-moving
<=50K.,39,Male,Craft-repair
>50K.,46,Female,Craft-repair
<=50K.,28,Male,Exec-managerial
<=50K.,62,Female,Other-service
<=50K.,28,Male,Adm-clerical
<=50K.,35,Female,Adm-clerical
<=50K.,38,Male,Craft-repair
>50K.,53,Male,Exec-managerial
>50K.,29,Male,Prof-specialty
<=50K.,17,Female,Other-service
<=50K.,45,Female,Adm-clerical
<=50K.,20,Male,Craft-repair
<=50K.,27,Female,
<=50K.,59,Male,Other-service
<=50K.,37,Female,Prof-specialty
<=50K.,27,Male,Handlers-cleaners
>50K.,29,Male,Sales
<=50K.,26,Female,
<=50K.,63,Male,Craft-repair
>50K.,39,Female,Craft-repair
<=50K.,20,Male,Other-service
<=50K.,20,Male,Craft-repair
>50K.,53,Male,Prof-specialty
<=50K.,49,Female,
<=50K.,35,Male,Exec-managerial
<=50K.,40,Female,Exec-managerial
>50K.,50,Male,
>50K.,35,Male,Adm-clerical
>50K.,38,Male,Exec-managerial
<=50K.,47,Female,Adm-clerical
>50K.,32,Female,Prof-specialty
>50K.,43,Female,Farming-fishing
<=50K.,20,Female,Other-service
<=50K.,33,Male,Tech-support
<=50K.,23,Male,Exec-managerial
>50K.,50,Male,Exec-managerial
<=50K.,60,Female,Tech-support
>50K.,56,Male,Exec-managerial
<=50K.,37,Male,Craft-repair
<=50K.,57,Male,Adm-clerical
<=50K.,22,Male,Other-service
>50K.,48,Male,Prof-specialty
<=50K.,27,Male,Craft-repair
<=50K.,18,Male,Farming-fishing
>50K.,41,Male,Craft-repair
<=50K.,33,Male,Sales
<=50K.,51,Male,Machine-op-inspct
<=50K.,33,Female,Prof-specialty
<=50K.,25,Female,Adm-clerical
<=50K.,55,Male,Craft-repair
<=50K.,29,Female,Other-service
<=50K.,24,Male,
>50K.,41,Male,Exec-managerial
<=50K.,29,Female,Prof-specialty
>50K.,39,Male,Craft-repair
>50K.,35,Male,Sales
<=50K.,20,Female,Handlers-cleaners
<=50K.,41,Female,Tech-support
<=50K.,26,Male,Exec-managerial
<=50K.,44,Male,Craft-repair
<=50K.,32,Male,Craft-repair
<=50K.,35,Male,Prof-specialty
<=50K.,59,Male,Craft-repair
<=50K.,61,Male,Craft-repair
<=50K.,20,Male,Machine-op-inspct
>50K.,58,Male,Transport-moving
<=50K.,48,Male,Craft-repair
<=50K.,26,Female,Adm-clerical
<=50K.,28,Male,Other-service
>50K.,48,Male,Craft-repair
>50K.,45,Male,Prof-specialty
<=50K.,18,Male,Handlers-cleaners
<=50K.,23,Male,Craft-repair
>50K.,31,Female,Exec-managerial
<=50K.,19,Male,
<=50K.,35,Female,Adm-clerical
<=50K.,22,Male,Handlers-cleaners
<=50K.,32,Male,Craft-repair
<=50K.,69,Female,Adm-clerical
>50K.,39,Female,Exec-managerial
<=50K.,21,Female,
<=50K.,22,Female,Adm-clerical
<=50K.,52,Male,Exec-managerial
<=50K.,44,Male,Exec-managerial
<=50K.,22,Female,Other-service
>50K.,49,Male,Sales
>50K.,51,Male,Sales
<=50K.,27,Male,Prof-specialty
>50K.,34,Male,Sales
<=50K.,20,Female,Adm-clerical
<=50K.,22,Male,Tech-support
<=50K.,68,Female,Machine-op-inspct
<=50K.,31,Male,Transport-moving
<=50K.,22,Male,Other-service
<=50K.,62,Male,
<=50K.,28,Female,Adm-clerical
>50K.,46,Male,Sales
<=50K.,49,Male,Exec-managerial
<=50K.,40,Male,Prof-specialty
<=50K.,54,Male,Craft-repair
<=50K.,24,Male,Craft-repair
<=50K.,27,Female,Exec-managerial
<=50K.,33,Male,Machine-op-inspct
<=50K.,19,Male,Other-service
>50K.,27,Male,Sales
<=50K.,39,Male,Craft-repair
<=50K.,29,Male,
<=50K.,29,Male,Other-service
>50K.,44,Male,Farming-fishing
>50K.,51,Male,Prof-specialty
>50K.,37,Male,Sales
>50K.,56,Male,Sales
<=50K.,19,Female,Adm-clerical
<=50K.,37,Male,Machine-op-inspct
<=50K.,18,Female,Sales
<=50K.,35,Male,
<=50K.,28,Male,Craft-repair
>50K.,40,Male,Prof-specialty
<=50K.,50,Male,Prof-specialty
<=50K.,31,Male,Handlers-cleaners
<=50K.,57,Male,Other-service
>50K.,40,Male,Sales
>50K.,44,Male,Prof-specialty
<=50K.,40,Male,Prof-specialty
<=50K.,42,Female,Exec-managerial
<=50K.,41,Male,Craft-repair
<=50K.,23,Male,Other-service
<=50K.,41,Male,Farming-fishing
<=50K.,41,Male,Sales
<=50K.,29,Male,Farming-fishing
<=50K.,33,Female,Adm-clerical
<=50K.,43,Female,Sales
<=50K.,18,Female,Sales
<=50K.,67,Female,Other-service
<=50K.,21,Male,Other-service
<=50K.,36,Male,Machine-op-inspct
<=50K.,22,Male,
>50K.,64,Male,
<=50K.,24,Female,Sales
<=50K.,44,Male,Craft-repair
<=50K.,22,Male,Transport-moving
<=50K.,60,Male,Transport-moving
>50K.,31,Male,Prof-specialty
<=50K.,74,Male,Handlers-cleaners
<=50K.,30,Male,Exec-managerial
<=50K.,29,Male,Transport-moving
>50K.,47,Female,Exec-managerial
<=50K.,71,Female,Adm-clerical
<=50K.,33,Male,Other-service
<=50K.,56,Female,Machine-op-inspct
<=50K.,24,Female,Other-service
>50K.,37,Male,Sales
<=50K.,52,Male,Machine-op-inspct
<=50K.,42,Male,Other-service
<=50K.,56,Male,Adm-clerical
<=50K.,52,Male,Craft-repair
<=50K.,56,Male,Transport-moving
<=50K.,54,Male,Tech-support
<=50K.,43,Male,Exec-managerial
<=50K.,68,Female,Craft-repair
<=50K.,38,Female,Adm-clerical
>50K.,44,Male,Prof-specialty
<=50K.,32,Female,
<=50K.,23,Male,Protective-serv
<=50K.,69,Female,Adm-clerical
>50K.,52,Male,Sales
<=50K.,24,Male,Other-service
>50K.,45,Male,Prof-specialty
<=50K.,43,Male,Adm-clerical
>50K.,59,Male,Exec-managerial
>50K.,35,Male,Exec-managerial
>50K.,43,Male,Prof-specialty
<=50K.,47,Male,Farming-fishing
<=50K.,29,Female,
<=50K.,77,Male,
<=50K.,48,Male,Handlers-cleaners
>50K.,40,Male,Exec-managerial
<=50K.,23,Male,Protective-serv
>50K.,51,Male,Craft-repair
<=50K.,43,Female,Exec-managerial
<=50K.,44,Male,Craft-repair
<=50K.,24,Female,Adm-clerical
>50K.,39,Male,Exec-managerial
<=50K.,19,Male,Handlers-cleaners
<=50K.,21,Female,Other-service
>50K.,49,Male,Exec-managerial
<=50K.,22,Male,Other-service
<=50K.,59,Female,Machine-op-inspct
>50K.,51,Male,Craft-repair
<=50K.,38,Female,Prof-specialty
>50K.,45,Male,Craft-repair
<=50K.,56,Male,Farming-fishing
<=50K.,67,Female,
>50K.,27,Male,Protective-serv
<=50K.,21,Female,Exec-managerial
<=50K.,55,Male,Exec-managerial
<=50K.,31,Female,Adm-clerical
<=50K.,57,Male,Farming-fishing
<=50K.,33,Male,Craft-repair
<=50K.,26,Male,Prof-specialty
<=50K.,51,Male,Transport-moving
<=50K.,35,Male,Other-service
<=50K.,19,Male,
>50K.,46,Male,Adm-clerical
<=50K.,38,Male,Protective-serv
<=50K.,24,Male,Handlers-cleaners
>50K.,38,Female,Exec-managerial
<=50K.,49,Female,Priv-house-serv
<=50K.,34,Male,Exec-managerial
>50K.,55,Male,
<=50K.,51,Male,Transport-moving
<=50K.,72,Female,Adm-clerical
>50K.,60,Male,Transport-moving
<=50K.,45,Male,Craft-repair
<=50K.,21,Male,Farming-fishing
>50K.,49,Male,Craft-repair
<=50K.,46,Female,Exec-managerial
<=50K.,62,Male,Adm-clerical
>50K.,51,Male,Exec-managerial
>50K.,50,Male,Craft-repair
<=50K.,18,Male,Other-service
>50K.,71,Female,Sales
<=50K.,30,Male,Handlers-cleaners
<=50K.,51,Female,Sales
>50K.,36,Male,Tech-support
<=50K.,41,Female,Adm-clerical
<=50K.,38,Female,Tech-support
>50K.,49,Male,Exec-managerial
<=50K.,42,Female,Prof-specialty
>50K.,53,Male,Sales
<=50K.,21,Male,Adm-clerical
<=50K.,19,Female,Prof-specialty
<=50K.,43,Female,Prof-specialty
>50K.,47,Male,Sales
>50K.,30,Male,Protective-serv
>50K.,63,Male,Prof-specialty
<=50K.,53,Female,Adm-clerical
<=50K.,23,Male,Sales
<=50K.,28,Female,Adm-clerical
>50K.,61,Male,Prof-specialty
<=50K.,60,Female,Adm-clerical
<=50K.,32,Male,Tech-support
>50K.,47,Male,Craft-repair
<=50K.,36,Female,Adm-clerical
<=50K.,24,Male,Handlers-cleaners
<=50K.,46,Male,Exec-managerial
<=50K.,59,Male,Transport-moving
<=50K.,30,Male,Transport-moving
<=50K.,30,Male,Prof-specialty
<=50K.,38,Male,Handlers-cleaners
<=50K.,57,Female,Sales
>50K.,64,Male,Prof-specialty
<=50K.,48,Male,Prof-specialty
>50K.,28,Male,Exec-managerial
>50K.,46,Male,Sales
<=50K.,51,Male,
>50K.,55,Male,Exec-managerial
<=50K.,44,Female,Exec-managerial
<=50K.,50,Male,Protective-serv
>50K.,58,Male,Exec-managerial
<=50K.,27,Male,Tech-support
<=50K.,52,Female,Prof-specialty
<=50K.,30,Male,Sales
>50K.,49,Male,Transport-moving
<=50K.,32,Male,Exec-managerial
>50K.,44,Male,Sales
<=50K.,63,Male,Machine-op-inspct
>50K.,60,Male,Prof-specialty
<=50K.,55,Male,Tech-support
<=50K.,77,Male,Transport-moving
>50K.,55,Male,Exec-managerial
<=50K.,51,Male,Craft-repair
<=50K.,35,Male,Exec-managerial
<=50K.,26,Female,
<=50K.,33,Male,Sales
>50K.,34,Male,Sales
>50K.,52,Male,Protective-serv
<=50K.,50,Female,Adm-clerical
>50K.,48,Male,Prof-specialty
<=50K.,24,Male,Tech-support
<=50K.,44,Male,Other-service
<=50K.,40,Female,Priv-house-serv
<=50K.,61,Male,Craft-repair
<=50K.,60,Male,Farming-fishing
<=50K.,18,Male,
>50K.,47,Male,Craft-repair
>50K.,30,Male,Armed-Forces
>50K.,44,Female,Other-service
<=50K.,60,Male,Craft-repair
<=50K.,44,Female,Handlers-cleaners
<=50K.,33,Female,Tech-support
<=50K.,38,Female,Priv-house-serv
>50K.,42,Female,Exec-managerial
>50K.,45,Male,Exec-managerial
>50K.,40,Male,Exec-managerial
>50K.,40,Male,Exec-managerial
>50K.,60,Male,Exec-managerial
<=50K.,40,Female,Other-service
<=50K.,45,Female,Prof-specialty
>50K.,51,Male,Exec-managerial
<=50K.,31,Male,Adm-clerical
<=50K.,19,Male,Machine-op-inspct
<=50K.,24,Male,Prof-specialty
<=50K.,51,Female,Other-service
<=50K.,28,Male,Farming-fishing
<=50K.,31,Female,Adm-clerical
<=50K.,19,Male,Transport-moving
<=50K.,39,Male,Prof-specialty
<=50K.,27,Female,Prof-specialty
>50K.,39,Female,Adm-clerical
<=50K.,45,Female,Adm-clerical
<=50K.,21,Male,Exec-managerial
<=50K.,67,Male,Protective-serv
<=50K.,28,Male,Craft-repair
<=50K.,28,Female,Other-service
>50K.,48,Male,Craft-repair
<=50K.,24,Male,Prof-specialty
<=50K.,66,Female,
<=50K.,23,Female,Adm-clerical
<=50K.,17,Female,Other-service
<=50K.,21,Female,Adm-clerical
<=50K.,30,Male,Adm-clerical
<=50K.,53,Female,Sales
>50K.,40,Male,Prof-specialty
<=50K.,39,Female,Other-service
<=50K.,38,Male,Craft-repair
<=50K.,33,Male,Craft-repair
<=50K.,36,Female,Exec-managerial
<=50K.,53,Female,Adm-clerical
<=50K.,32,Female,Exec-managerial
<=50K.,52,Female,Tech-support
<=50K.,31,Male,Other-service
<=50K.,35,Male,Protective-serv
<=50K.,49,Female,Machine-op-inspct
<=50K.,28,Male,Adm-clerical
>50K.,75,Male,Exec-managerial
<=50K.,43,Male,Exec-managerial
<=50K.,22,Female,Adm-clerical
<=50K.,43,Female,Adm-clerical
>50K.,40,Male,Exec-managerial
<=50K.,29,Male,Transport-moving
<=50K.,21,Male,Craft-repair
<=50K.,44,Male,Prof-specialty
>50K.,33,Male,Adm-clerical
>50K.,38,Male,Sales
<=50K.,29,Female,Other-service
>50K.,34,Male,Craft-repair
>50K.,27,Male,Adm-clerical
<=50K.,20,Male,Craft-repair
<=50K.,35,Male,Adm-clerical
>50K.,59,Male,Exec-managerial
<=50K.,19,Female,Farming-fishing
<=50K.,27,Female,Machine-op-inspct
>50K.,41,Male,Exec-managerial
<=50K.,35,Male,Farming-fishing
<=50K.,26,Female,Other-service
>50K.,32,Male,Exec-managerial
<=50K.,23,Female,
<=50K.,23,Male,Adm-clerical
<=50K.,21,Female,Other-service
<=50K.,58,Male,Exec-managerial
<=50K.,58,Female,Priv-house-serv
<=50K.,19,Male,Sales
<=50K.,29,Female,Handlers-cleaners
<=50K.,25,Female,Adm-clerical
<=50K.,29,Male,Prof-specialty
<=50K.,18,Female,Sales
<=50K.,23,Male,Other-service
<=50K.,52,Female,Sales
<=50K.,23,Female,Adm-clerical
<=50K.,18,Female,Sales
>50K.,39,Male,Craft-repair
<=50K.,34,Male,Craft-repair
<=50K.,39,Female,Sales
<=50K.,30,Male,Machine-op-inspct
<=50K.,50,Female,Adm-clerical
<=50K.,68,Male,
<=50K.,32,Male,Adm-clerical
<=50K.,29,Female,Other-service
<=50K.,29,Female,Other-service
<=50K.,31,Female,Other-service
<=50K.,25,Male,Handlers-cleaners
<=50K.,30,Female,Prof-specialty
<=50K.,56,Female,Other-service
>50K.,42,Male,Craft-repair
<=50K.,52,Female,Other-service
>50K.,37,Male,Exec-managerial
<=50K.,27,Male,Other-service
<=50K.,32,Male,
<=50K.,19,Female,Other-service
<=50K.,37,Male,Protective-serv
>50K.,46,Male,Craft-repair
<=50K.,33,Male,Other-service
>50K.,40,Male,Craft-repair
>50K.,44,Male,Tech-support
>50K.,34,Female,Prof-specialty
<=50K.,60,Female,Adm-clerical
<=50K.,48,Male,Transport-moving
<=50K.,39,Male,Other-service
<=50K.,24,Male,Sales
<=50K.,65,Male,
<=50K.,63,Male,
>50K.,28,Male,Craft-repair
>50K.,33,Male,Craft-repair
<=50K.,28,Male,Sales
>50K.,34,Female,Prof-specialty
<=50K.,25,Male,Craft-repair
<=50K.,74,Male,
<=50K.,28,Male,Craft-repair
<=50K.,23,Male,Craft-repair
<=50K.,25,Female,Adm-clerical
<=50K.,19,Male,Sales
<=50K.,48,Male,Prof-specialty
<=50K.,60,Male,Sales
<=50K.,26,Male,Transport-moving
<=50K.,38,Male,Craft-repair
<=50K.,53,Female,Other-service
<=50K.,30,Male,Craft-repair
<=50K.,53,Female,Exec-managerial
<=50K.,22,Male,
>50K.,41,Male,Exec-managerial
<=50K.,42,Male,Craft-repair
<=50K.,22,Female,Other-service
<=50K.,27,Female,Prof-specialty
<=50K.,44,Female,Prof-specialty
<=50K.,58,Female,Adm-clerical
<=50K.,28,Male,Prof-specialty
<=50K.,48,Male,Machine-op-inspct
>50K.,43,Male,
<=50K.,41,Male,Craft-repair
<=50K.,50,Male,Prof-specialty
<=50K.,46,Male,Craft-repair
>50K.,35,Female,Sales
<=50K.,24,Female,Other-service
<=50K.,56,Male,Prof-specialty
<=50K.,42,Female,Adm-clerical
<=50K.,27,Male,Sales
<=50K.,35,Male,Adm-clerical
<=50K.,49,Female,Other-service
<=50K.,39,Male,Craft-repair
<=50K.,28,Male,Other-service
<=50K.,45,Male,Exec-managerial
<=50K.,66,Female,Sales
<=50K.,19,Female,Craft-repair
<=50K.,18,Female,Priv-house-serv
